time;V(2)
2.636621315;0.096497114
2.636643991;0.095477988
2.636666667;0.094599134
2.636689342;0.093847084
2.636712018;0.093203570
2.636734694;0.092654208
2.636757370;0.092187601
2.636780045;0.091794675
2.636802721;0.091468210
2.636825397;0.091202488
2.636848073;0.090993043
2.636870748;0.090829785
2.636893424;0.090725879
2.636916100;0.090670561
2.636938776;0.090664899
2.636961451;0.090703163
2.636984127;0.090791616
2.637006803;0.090929746
2.637029478;0.091119752
2.637052154;0.091355556
2.637074830;0.091657641
2.637097506;0.092023990
2.637120181;0.092461257
2.637142857;0.092977821
2.637165533;0.093584214
2.637188209;0.094293694
2.637210884;0.095123086
2.637233560;0.096093937
2.637256236;0.097234236
2.637278912;0.098580979
2.637301587;0.100184173
2.637324263;0.102113344
2.637346939;0.104468694
2.637369615;0.107401555
2.637392290;0.111155355
2.637414966;0.116158038
2.637437642;0.123270317
2.637460317;0.134672819
2.637482993;0.159658544
2.637505669;0.711766231
2.637528345;0.990383551
2.637551020;1.011816378
2.637573696;1.023274479
2.637596372;1.031054457
2.637619048;1.036886594
2.637641723;1.041512128
2.637664399;1.045308644
2.637687075;1.048496888
2.637709751;1.051217015
2.637732426;1.053563518
2.637755102;1.055603061
2.637777778;1.057384354
2.637800454;1.058942172
2.637823129;1.060308557
2.637845805;1.061503290
2.637868481;1.062543750
2.637891156;1.063443823
2.637913832;1.064214638
2.637936508;1.064865140
2.637959184;1.065402467
2.637981859;1.065832250
2.638004535;1.066158818
2.638027211;1.066385360
2.638049887;1.066514022
2.638072562;1.066545984
2.638095238;1.066481497
2.638117914;1.066319885
2.638140590;1.066059539
2.638163265;1.065697848
2.638185941;1.065231120
2.638208617;1.064654467
2.638231293;1.063961606
2.638253968;1.063144641
2.638276644;1.062193713
2.638299320;1.061096550
2.638321995;1.059837838
2.638344671;1.058398343
2.638367347;1.056753631
2.638390023;1.054869597
2.638412698;1.052709426
2.638435374;1.050215227
2.638458050;1.047309558
2.638480726;1.043880565
2.638503401;1.039758209
2.638526077;1.034665515
2.638548753;1.028104927
2.638571429;1.019029954
2.638594104;1.004602046
2.638616780;0.969103292
2.638639456;0.225390750
2.638662132;1.364337019
2.638684807;0.289607339
2.638707483;1.850936011
2.638730159;1.219360442
2.638752834;1.670037431
2.638775510;1.828417901
2.638798186;1.047275129
2.638820862;0.101282293
2.638843537;0.099506245
2.638866213;0.098019046
2.638888889;0.096764304
2.638911565;0.095707197
2.638934240;0.094796227
2.638956916;0.094016909
2.638979592;0.093349918
2.639002268;0.092780077
2.639024943;0.092295375
2.639047619;0.091886256
2.639070295;0.091545115
2.639092971;0.091265913
2.639115646;0.091043921
2.639138322;0.090868299
2.639160998;0.090753085
2.639183673;0.090686768
2.639206349;0.090673106
2.639229025;0.090690123
2.639251701;0.090775036
2.639274376;0.090901695
2.639297052;0.091079697
2.639319728;0.091303167
2.639342404;0.091591478
2.639365079;0.091942760
2.639387755;0.092363321
2.639410431;0.092861120
2.639433107;0.093446148
2.639455782;0.094130986
2.639478458;0.094931557
2.639501134;0.095868206
2.639523810;0.096967269
2.639546485;0.098263399
2.639569161;0.099803186
2.639591837;0.101650939
2.639614512;0.103898517
2.639637188;0.106683012
2.639659864;0.110221405
2.639682540;0.114886346
2.639705215;0.121400499
2.639727891;0.131477129
2.639750567;0.151228494
2.639773243;0.445339693
2.639795918;0.981472928
2.639818594;1.008298698
2.639841270;1.021114661
2.639863946;1.029516878
2.639886621;1.035705931
2.639909297;1.040564840
2.639931973;1.044526741
2.639954649;1.047839005
2.639977324;1.050656139
2.640000000;1.053081053
2.640022676;1.055185677
2.640045351;1.057022186
2.640068027;1.058627658
2.640090703;1.060035996
2.640113379;1.061268122
2.640136054;1.062342352
2.640158730;1.063273289
2.640181406;1.064072635
2.640204082;1.064749798
2.640226757;1.065312289
2.640249433;1.065766065
2.640272109;1.066115738
2.640294785;1.066364742
2.640317460;1.066515452
2.640340136;1.066569267
2.640362812;1.066526644
2.640385488;1.066387123
2.640408163;1.066149302
2.640430839;1.065810810
2.640453515;1.065368209
2.640476190;1.064816892
2.640498866;1.064150918
2.640521542;1.063362779
2.640544218;1.062443095
2.640566893;1.061380190
2.640589569;1.060159510
2.640612245;1.058762796
2.640634921;1.057166936
2.640657596;1.055339754
2.640680272;1.053246784
2.640702948;1.050833994
2.640725624;1.048029719
2.640748299;1.044731440
2.640770975;1.040785337
2.640793651;1.035945220
2.640816327;1.029780010
2.640839002;1.021419672
2.640861678;1.008682089
2.640884354;0.982196668
2.640907029;0.455063061
2.640929705;0.779539811
2.640952381;1.573928413
2.640975057;1.528484042
2.640997732;0.495075479
2.641020408;1.851134632
2.641043084;1.399202197
2.641065760;1.743021501
2.641088435;0.101751198
2.641111111;0.099889467
2.641133787;0.098341721
2.641156463;0.097038331
2.641179138;0.095941715
2.641201814;0.094997456
2.641224490;0.094189967
2.641247166;0.093498796
2.641269841;0.092907924
2.641292517;0.092404692
2.641315193;0.091979038
2.641337868;0.091622947
2.641360544;0.091330058
2.641383220;0.091095359
2.641405896;0.090907244
2.641428571;0.090780644
2.641451247;0.090703286
2.641473923;0.090681639
2.641496599;0.090687748
2.641519274;0.090758792
2.641541950;0.090874107
2.641564626;0.091040237
2.641587302;0.091259825
2.641609977;0.091526307
2.641632653;0.091862803
2.641655329;0.092267023
2.641678005;0.092746515
2.641700680;0.093310767
2.641723356;0.093971709
2.641746032;0.094744424
2.641768707;0.095648131
2.641791383;0.096707628
2.641814059;0.097955411
2.641836735;0.099434933
2.641859410;0.101205785
2.641882086;0.103352358
2.641904762;0.105999200
2.641927438;0.109340503
2.641950113;0.113702725
2.641972789;0.119698614
2.641995465;0.128694116
2.642018141;0.144997578
2.642040816;0.221702205
2.642063492;0.967985682
2.642086168;1.004193006
2.642108844;1.018734329
2.642131519;1.027861954
2.642154195;1.034450754
2.642176871;1.039565009
2.642199546;1.043705025
2.642222222;1.047149337
2.642244898;1.050068867
2.642267574;1.052575980
2.642290249;1.054748444
2.642312925;1.056642238
2.642335601;1.058296949
2.642358277;1.059748480
2.642380952;1.061018982
2.642403628;1.062127774
2.642426304;1.063090210
2.642448980;1.063918603
2.642471655;1.064622836
2.642494331;1.065210825
2.642517007;1.065688860
2.642539683;1.066061839
2.642562358;1.066333449
2.642585034;1.066506307
2.642607710;1.066582019
2.642630385;1.066561258
2.642653061;1.066443771
2.642675737;1.066228382
2.642698413;1.065912930
2.642721088;1.065494238
2.642743764;1.064967977
2.642766440;1.064328521
2.642789116;1.063568742
2.642811791;1.062679718
2.642834467;1.061650340
2.642857143;1.060466759
2.642879819;1.059111652
2.642902494;1.057563126
2.642925170;1.055790800
2.642947846;1.053762362
2.642970522;1.051427313
2.642993197;1.048719181
2.643015873;1.045543793
2.643038549;1.041761511
2.643061224;1.037152485
2.643083900;1.031340651
2.643106576;1.023599066
2.643129252;1.012195358
2.643151927;0.990948679
2.643174603;0.721023301
2.643197279;0.160043203
2.643219955;0.134881097
2.643242630;0.123436260
2.643265306;0.116301968
2.643287982;0.111285005
2.643310658;0.107519042
2.643333333;0.104575392
2.643356009;0.102210358
2.643378685;0.100272435
2.643401361;0.098661290
2.643424036;0.097307284
2.643446712;0.096169814
2.643469388;0.095191273
2.643492063;0.094354895
2.643514739;0.093639029
2.643537415;0.093026754
2.643560091;0.092504726
2.643582766;0.092062347
2.643605442;0.091691178
2.643628118;0.091384513
2.643650794;0.091137055
2.643673469;0.090944693
2.643696145;0.090798380
2.643718821;0.090710033
2.643741497;0.090669942
2.643764172;0.090675452
2.643786848;0.090732932
2.643809524;0.090836986
2.643832200;0.090991348
2.643854875;0.091198474
2.643877551;0.091451996
2.643900227;0.091773925
2.643922902;0.092162079
2.643945578;0.092623618
2.643968254;0.093167553
2.643990930;0.093805205
2.644013605;0.094550863
2.644036281;0.095422702
2.644058957;0.096444092
2.644081633;0.097645546
2.644104308;0.099067661
2.644126984;0.100765757
2.644149660;0.102817563
2.644172336;0.105336607
2.644195011;0.108497447
2.644217687;0.112587885
2.644240363;0.118132537
2.644263039;0.126257003
2.644285714;0.140095070
2.644308390;0.179962003
2.644331066;0.941076730
2.644353741;0.999276661
2.644376417;1.016073427
2.644399093;1.026053154
2.644421769;1.033090527
2.644444444;1.038484008
2.644467120;1.042815478
2.644489796;1.046400014
2.644512472;1.049427279
2.644535147;1.052020262
2.644557823;1.054263188
2.644580499;1.056216201
2.644603175;1.057923671
2.644625850;1.059417462
2.644648526;1.060727231
2.644671202;1.061871290
2.644693878;1.062865807
2.644716553;1.063723721
2.644739229;1.064455424
2.644761905;1.065069244
2.644784580;1.065571813
2.644807256;1.065968335
2.644829932;1.066262755
2.644852608;1.066457922
2.644875283;1.066555672
2.644897959;1.066556887
2.644920635;1.066461523
2.644943311;1.066268608
2.644965986;1.065976222
2.644988662;1.065581420
2.645011338;1.065080146
2.645034014;1.064467089
2.645056689;1.063735484
2.645079365;1.062876843
2.645102041;1.061880599
2.645124717;1.060733584
2.645147392;1.059419347
2.645170068;1.057917147
2.645192744;1.056198282
2.645215420;1.054232439
2.645238095;1.051972351
2.645260771;1.049356309
2.645283447;1.046297624
2.645306122;1.042669222
2.645328798;1.038274071
2.645351474;1.032782327
2.645374150;1.025576891
2.645396825;1.015268784
2.645419501;0.997523599
2.645442177;0.920480220
2.645464853;0.173015727
2.645487528;0.138653460
2.645510204;0.125526210
2.645532880;0.117687114
2.645555556;0.112289548
2.645578231;0.108286349
2.645600907;0.105181661
2.645623583;0.102700834
2.645646259;0.100676091
2.645668934;0.098997730
2.645691610;0.097590330
2.645714286;0.096400038
2.645736961;0.095395506
2.645759637;0.094529015
2.645782313;0.093787475
2.645804989;0.093153017
2.645827664;0.092611567
2.645850340;0.092151961
2.645873016;0.091765314
2.645895692;0.091444553
2.645918367;0.091184084
2.645941043;0.090979546
2.645963719;0.090821150
2.645986395;0.090721699
2.646009070;0.090670734
2.646031746;0.090668254
2.646054422;0.090712003
2.646077098;0.090804897
2.646099773;0.090947641
2.646122449;0.091142504
2.646145125;0.091383328
2.646167800;0.091691028
2.646190476;0.092063538
2.646213152;0.092507653
2.646235828;0.093031929
2.646258503;0.093647113
2.646281179;0.094366752
2.646303855;0.095208043
2.646326531;0.096193033
2.646349206;0.097350403
2.646371882;0.098718134
2.646394558;0.100347679
2.646417234;0.102310780
2.646439909;0.104711217
2.646462585;0.107706504
2.646485261;0.111551727
2.646507937;0.116699749
2.646530612;0.124092714
2.646553288;0.136094144
2.646575964;0.164010933
2.646598639;0.812368505
2.646621315;0.993243774
2.646643991;1.013106872
2.646666667;1.024100019
2.646689342;1.031656405
2.646712018;1.037356988
2.646734694;1.041895179
2.646757370;1.045629159
2.646780045;1.048770148
2.646802721;1.051453095
2.646825397;1.053769402
2.646848073;1.055783784
2.646870748;1.057543657
2.646893424;1.059082929
2.646916100;1.060432943
2.646938776;1.061613041
2.646961451;1.062640250
2.646984127;1.063528176
2.647006803;1.064287736
2.647029478;1.064927689
2.647052154;1.065455035
2.647074830;1.065875269
2.647097506;1.066192620
2.647120181;1.066410172
2.647142857;1.066529983
2.647165533;1.066553148
2.647188209;1.066479837
2.647210884;1.066309287
2.647233560;1.066039798
2.647256236;1.065668667
2.647278912;1.065192101
2.647301587;1.064605086
2.647324263;1.063901214
2.647346939;1.063072419
2.647369615;1.062108640
2.647392290;1.060997359
2.647414966;1.059722949
2.647437642;1.058265752
2.647460317;1.056600783
2.647482993;1.054693112
2.647505669;1.052504922
2.647528345;1.049976664
2.647551020;1.047028383
2.647573696;1.043544130
2.647596372;1.039346671
2.647619048;1.034145130
2.647641723;1.027411179
2.647664399;1.018013241
2.647687075;1.002769337
2.647709751;0.961352493
2.647732426;0.199569077
2.647755102;1.136128329
2.647777778;0.127883798
2.647800454;0.119213563
2.647823129;0.113370671
2.647845805;0.109104881
2.647868481;0.105824797
2.647891156;0.103219262
2.647913832;0.101101789
2.647936508;0.099352092
2.647959184;0.097888323
2.647981859;0.096652490
2.648004535;0.095610812
2.648027211;0.094712879
2.648049887;0.093944631
2.648072562;0.093287168
2.648095238;0.092725637
2.648117914;0.092248273
2.648140590;0.091845721
2.648163265;0.091510522
2.648185941;0.091236775
2.648208617;0.091019855
2.648231293;0.090849217
2.648253968;0.090738560
2.648276644;0.090676669
2.648299320;0.090666221
2.648321995;0.090696244
2.648344671;0.090778058
2.648367347;0.090909312
2.648390023;0.091092097
2.648412698;0.091320470
2.648435374;0.091614253
2.648458050;0.091971512
2.648480726;0.092398695
2.648503401;0.092903926
2.648526077;0.093497411
2.648548753;0.094191999
2.648571429;0.095003968
2.648594104;0.095954140
2.648616780;0.097069501
2.648639456;0.098385628
2.648662132;0.099950449
2.648684807;0.101830322
2.648707483;0.104120358
2.648730159;0.106963179
2.648752834;0.110585967
2.648775510;0.115382494
2.648798186;0.122127318
2.648820862;0.132704255
2.648843537;0.154284922
2.648866213;0.554702571
2.648888889;0.985428898
2.648911565;1.009764863
2.648934240;1.021997787
2.648956916;1.030138143
2.648979592;1.036178624
2.649002268;1.040941020
2.649024943;1.044834832
2.649047619;1.048096205
2.649070295;1.050873639
2.649092971;1.053266530
2.649115646;1.055344625
2.649138322;1.057158665
2.649160998;1.058744771
2.649183673;1.060136088
2.649206349;1.061353063
2.649229025;1.062413632
2.649251701;1.063332098
2.649274376;1.064119938
2.649297052;1.064786361
2.649319728;1.065338736
2.649342404;1.065782883
2.649365079;1.066123298
2.649387755;1.066363315
2.649410431;1.066505224
2.649433107;1.066550327
2.649455782;1.066499004
2.649478458;1.066350709
2.649501134;1.066103954
2.649523810;1.065756277
2.649546485;1.065304137
2.649569161;1.064742816
2.649591837;1.064066242
2.649614512;1.063266748
2.649637188;1.062334772
2.649659864;1.061258405
2.649682540;1.060022795
2.649705215;1.058609304
2.649727891;1.056994305
2.649750567;1.055144875
2.649773243;1.053025646
2.649795918;1.050581097
2.649818594;1.047737340
2.649841270;1.044388292
2.649863946;1.040373966
2.649886621;1.035436555
2.649909297;1.029120170
2.649931973;1.020490104
2.649954649;1.007132200
2.649977324;0.977729542
2.650000000;0.346084555
2.650022676;0.460798772
2.650045351;45.366287402
2.650068027;1.789021588
2.650090703;-0.584859358
2.650113379;0.448638962
2.650136054;1.724475466
2.650158730;0.311266897
2.650181406;0.101554744
2.650204082;0.099732106
2.650226757;0.098208854
2.650249433;0.096925136
2.650272109;0.095844498
2.650294785;0.094913694
2.650317460;0.094117589
2.650340136;0.093436189
2.650362812;0.092853814
2.650385488;0.092358066
2.650408163;0.091939088
2.650430839;0.091589031
2.650453515;0.091301661
2.650476190;0.091072084
2.650498866;0.090888995
2.650521542;0.090766974
2.650544218;0.090694052
2.650566893;0.090675611
2.650589569;0.090686087
2.650612245;0.090762688
2.650634921;0.090882535
2.650657596;0.091053405
2.650680272;0.091278017
2.650702948;0.091549721
2.650725624;0.091892099
2.650748299;0.092302819
2.650770975;0.092789587
2.650793651;0.093362093
2.650816327;0.094032526
2.650839002;0.094816300
2.650861678;0.095733081
2.650884354;0.096808274
2.650907029;0.098075230
2.650929705;0.099578632
2.650952381;0.101379932
2.650975057;0.103566437
2.650997732;0.106267590
2.651020408;0.109686405
2.651043084;0.114167077
2.651065760;0.120363943
2.651088435;0.129775204
2.651111111;0.147320362
2.651133787;0.284077316
2.651156463;0.974254165
2.651179138;1.005919984
2.651201814;1.019715294
2.651224490;1.028535887
2.651247166;1.034957589
2.651269841;1.039965876
2.651292517;1.044032334
2.651315193;1.047422315
2.651337868;1.050299832
2.651360544;1.052773293
2.651383220;1.054918041
2.651405896;1.056788474
2.651428571;1.058423138
2.651451247;1.059857107
2.651473923;1.061112032
2.651496599;1.062206816
2.651519274;1.063156505
2.651541950;1.063973164
2.651564626;1.064666476
2.651587302;1.065244199
2.651609977;1.065712484
2.651632653;1.066076109
2.651655329;1.066338665
2.651678005;1.066502667
2.651700680;1.066569640
2.651723356;1.066540170
2.651746032;1.066413924
2.651768707;1.066189629
2.651791383;1.065865048
2.651814059;1.065436896
2.651836735;1.064900736
2.651859410;1.064250817
2.651882086;1.063479869
2.651904762;1.062578781
2.651927438;1.061536228
2.651950113;1.060338087
2.651972789;1.058966670
2.651995465;1.057399610
2.652018141;1.055605835
2.652040816;1.053552203
2.652063492;1.051186850
2.652086168;1.048441317
2.652108844;1.045218243
2.652131519;1.041372601
2.652154195;1.036674606
2.652176871;1.030727645
2.652199546;1.022754367
2.652222222;1.010855546
2.652244898;0.987816180
2.652267574;0.617768023
2.652290249;0.156333855
2.652312925;0.133555113
2.652335601;0.122666157
2.652358277;0.115778859
2.652380952;0.110899561
2.652403628;0.107220984
2.652426304;0.104337404
2.652448980;0.102015980
2.652471655;0.100111008
2.652494331;0.098525541
2.652517007;0.097192050
2.652539683;0.096071163
2.652562358;0.095106536
2.652585034;0.094281892
2.652607710;0.093576063
2.652630385;0.092972491
2.652653061;0.092458106
2.652675737;0.092022530
2.652698413;0.091657492
2.652721088;0.091356420
2.652743764;0.091114139
2.652766440;0.090918556
2.652789116;0.090785177
2.652811791;0.090701246
2.652834467;0.090665519
2.652857143;0.090674252
2.652879819;0.090737248
2.652902494;0.090845806
2.652925170;0.091004865
2.652947846;0.091216953
2.652970522;0.091475620
2.652993197;0.091803333
2.653015873;0.092197861
2.653038549;0.092666518
2.653061224;0.093218505
2.653083900;0.093865387
2.653106576;0.094621770
2.653129252;0.095506243
2.653151927;0.096542749
2.653174603;0.097762587
2.653197279;0.099207488
2.653219955;0.100934468
2.653242630;0.103023886
2.653265306;0.105593609
2.653287982;0.108825879
2.653310658;0.113023513
2.653333333;0.118744921
2.653356009;0.127205983
2.653378685;0.141960912
2.653401361;0.190753055
2.653424036;0.955086317
2.653446712;1.001367894
2.653469388;1.017169580
2.653492063;1.026784942
2.653514739;1.033633188
2.653537415;1.038909874
2.653560091;1.043161690
2.653582766;1.046688111
2.653605442;1.049670862
2.653628118;1.052228454
2.653650794;1.054442404
2.653673469;1.056371113
2.653696145;1.058057783
2.653718821;1.059533490
2.653741497;1.060827236
2.653764172;1.061956933
2.653786848;1.062938416
2.653809524;1.063784363
2.653832200;1.064504956
2.653854875;1.065108356
2.653877551;1.065601054
2.653900227;1.065988126
2.653922902;1.066273421
2.653945578;1.066459689
2.653968254;1.066548670
2.653990930;1.066541167
2.654013605;1.066437051
2.654036281;1.066235266
2.654058957;1.065933803
2.654081633;1.065529620
2.654104308;1.065018555
2.654126984;1.064395174
2.654149660;1.063652574
2.654172336;1.062782093
2.654195011;1.061772955
2.654217687;1.060611733
2.654240363;1.059281635
2.654263039;1.057761479
2.654285714;1.056021915
2.654308390;1.054031871
2.654331066;1.051742842
2.654353741;1.049091313
2.654376417;1.045987750
2.654399093;1.042300349
2.654421769;1.037823535
2.654444444;1.032210308
2.654467120;1.024803391
2.654489796;1.014091411
2.654512472;0.995118927
2.654535147;0.869135833
2.654557823;0.167134792
2.654580499;0.137085967
2.654603175;0.124673792
2.654625850;0.117124289
2.654648526;0.111881256
2.654671202;0.107973834
2.654693878;0.104933961
2.654716553;0.102499669
2.654739229;0.100509794
2.654761905;0.098858423
2.654784580;0.097472467
2.654807256;0.096299585
2.654829932;0.095309324
2.654852608;0.094454951
2.654875283;0.093723745
2.654897959;0.093098220
2.654920635;0.092564595
2.654943311;0.092111932
2.654965986;0.091731524
2.654988662;0.091416444
2.655011338;0.091161218
2.655034014;0.090961584
2.655056689;0.090808047
2.655079365;0.090713064
2.655102041;0.090666470
2.655124717;0.090667199
2.655147392;0.090716459
2.655170068;0.090813824
2.655192744;0.090961219
2.655215420;0.091160990
2.655238095;0.091406882
2.655260771;0.091720268
2.655283447;0.092099027
2.655306122;0.092550101
2.655328798;0.093082227
2.655351474;0.093706387
2.655374150;0.094436422
2.655396825;0.095289922
2.655419501;0.096289464
2.655442177;0.097464463
2.655464853;0.098853945
2.655487528;0.100510906
2.655510204;0.102509467
2.655532880;0.104957272
2.655555556;0.108018548
2.655578231;0.111961187
2.655600907;0.117265808
2.655623583;0.124944303
2.655646259;0.137633168
2.655668934;0.169434307
2.655691610;0.891636312
2.655714286;0.995874218
2.655736961;1.014347325
2.655759637;1.024910267
2.655782313;1.032239432
2.655804989;1.037810593
2.655827664;1.042262180
2.655850340;1.045933819
2.655873016;1.049027529
2.655895692;1.051673176
2.655918367;1.053959138
2.655941043;1.055948199
2.655963719;1.057686496
2.655986395;1.059207084
2.656009070;1.060540599
2.656031746;1.061705956
2.656054422;1.062719826
2.656077098;1.063595533
2.656099773;1.064343781
2.656122449;1.064973151
2.656145125;1.065490491
2.656167800;1.065901180
2.656190476;1.066209324
2.656213152;1.066417917
2.656235828;1.066528925
2.656258503;1.066543359
2.656281179;1.066461303
2.656303855;1.066281906
2.656326531;1.066003390
2.656349206;1.065622950
2.656371882;1.065136693
2.656394558;1.064539490
2.656417234;1.063824788
2.656439909;1.062984364
2.656462585;1.062007962
2.656485261;1.060882811
2.656507937;1.059592968
2.656530612;1.058118361
2.656553288;1.056433449
2.656575964;1.054502481
2.656598639;1.052286623
2.656621315;1.049724654
2.656643991;1.046734080
2.656666667;1.043194778
2.656689342;1.038922135
2.656712018;1.033610865
2.656734694;1.026700235
2.656757370;1.016966811
2.656780045;1.000837343
2.656802721;0.950981355
2.656825397;0.186102923
2.656848073;0.141319813
2.656870748;0.126920783
2.656893424;0.118600821
2.656916100;0.112933319
2.656938776;0.108773335
2.656961451;0.105563668
2.656984127;0.103008105
2.657006803;0.100927757
2.657029478;0.099206608
2.657052154;0.097765404
2.657074830;0.096547803
2.657097506;0.095521015
2.657120181;0.094635685
2.657142857;0.093878148
2.657165533;0.093229917
2.657188209;0.092676451
2.657210884;0.092206222
2.657233560;0.091810060
2.657256236;0.091480666
2.657278912;0.091212258
2.657301587;0.091000315
2.657324263;0.090834592
2.657346939;0.090728440
2.657369615;0.090670937
2.657392290;0.090663690
2.657414966;0.090699221
2.657437642;0.090785480
2.657460317;0.090921340
2.657482993;0.091108966
2.657505669;0.091342320
2.657528345;0.091641676
2.657551020;0.092005042
2.657573696;0.092439005
2.657596372;0.092951863
2.657619048;0.093554043
2.657641723;0.094258670
2.657664399;0.095082395
2.657687075;0.096046531
2.657709751;0.097178743
2.657732426;0.098515576
2.657755102;0.100106365
2.657777778;0.102019618
2.657800454;0.104353891
2.657823129;0.107257704
2.657845805;0.110969202
2.657868481;0.115905158
2.657891156;0.122897829
2.657913832;0.134027890
2.657936508;0.157831211
2.657959184;0.662748747
2.657981859;0.988908089
2.658004535;1.011176199
2.658027211;1.022868795
2.658049887;1.030759470
2.658072562;1.036656122
2.658095238;1.041324261
2.658117914;1.045151187
2.658140590;1.048362366
2.658163265;1.051100518
2.658185941;1.053461654
2.658208617;1.055513392
2.658231293;1.057305078
2.658253968;1.058871901
2.658276644;1.060246248
2.658299320;1.061448107
2.658321995;1.062495035
2.658344671;1.063401047
2.658367347;1.064177380
2.658390023;1.064833065
2.658412698;1.065375313
2.658435374;1.065809816
2.658458050;1.066140960
2.658480726;1.066371976
2.658503401;1.066505054
2.658526077;1.066541423
2.658548753;1.066481369
2.658571429;1.066324266
2.658594104;1.066068544
2.658616780;1.065711640
2.658639456;1.065249917
2.658662132;1.064678543
2.658684807;1.063991311
2.658707483;1.063180405
2.658730159;1.062236070
2.658752834;1.061146160
2.658775510;1.059895527
2.658798186;1.058465148
2.658820862;1.056830872
2.658843537;1.054959019
2.658866213;1.052813290
2.658888889;1.050336642
2.658911565;1.047452899
2.658934240;1.044052291
2.658956916;1.039968399
2.658979592;1.034931197
2.659002268;1.028458332
2.659024943;1.019544569
2.659047619;1.005511460
2.659070295;0.972441925
2.659092971;0.252669593
2.659115646;0.896728633
2.659138322;0.129456516
2.659160998;0.120188726
2.659183673;0.114065238
2.659206349;0.109625129
2.659229025;0.106230365
2.659251701;0.103544160
2.659274376;0.101367189
2.659297052;0.099572026
2.659319728;0.098072522
2.659342404;0.096807957
2.659365079;0.095742952
2.659387755;0.094825345
2.659410431;0.094040442
2.659433107;0.093368687
2.659455782;0.092794722
2.659478458;0.092306401
2.659501134;0.091894065
2.659523810;0.091550019
2.659546485;0.091268162
2.659569161;0.091043706
2.659591837;0.090865641
2.659614512;0.090748214
2.659637188;0.090679747
2.659659864;0.090664541
2.659682540;0.090679401
2.659705215;0.090761586
2.659727891;0.090886003
2.659750567;0.091061653
2.659773243;0.091282690
2.659795918;0.091568302
2.659818594;0.091916642
2.659841270;0.092333951
2.659863946;0.092828113
2.659886621;0.093409026
2.659909297;0.094089147
2.659931973;0.094884244
2.659954649;0.095814451
2.659977324;0.096905815
2.660000000;0.098192593
2.660022676;0.099720785
2.660045351;0.101553826
2.660068027;0.103782175
2.660090703;0.106540571
2.660113379;0.110041678
2.660136054;0.114649322
2.660158730;0.121064764
2.660181406;0.130932797
2.660204082;0.149969245
2.660226757;0.396047713
2.660249433;0.979445470
2.660272109;1.007566520
2.660294785;1.020662247
2.660317460;1.029187661
2.660340136;1.035445871
2.660362812;1.040349455
2.660385488;1.044342770
2.660408163;1.047678479
2.660430839;1.050513896
2.660453515;1.052953573
2.660476190;1.055070441
2.660498866;1.056917353
2.660521542;1.058531818
2.660544218;1.059948097
2.660566893;1.061187330
2.660589569;1.062268007
2.660612245;1.063204873
2.660634921;1.064009734
2.660657596;1.064692084
2.660680272;1.065259514
2.660702948;1.065718041
2.660725624;1.066072326
2.660748299;1.066325855
2.660770975;1.066481047
2.660793651;1.066539347
2.660816327;1.066501248
2.660839002;1.066366335
2.660861678;1.066133254
2.660884354;1.065799676
2.660907029;1.065362216
2.660929705;1.064816329
2.660952381;1.064156145
2.660975057;1.063374232
2.660997732;1.062461317
2.661020408;1.061405849
2.661043084;1.060193428
2.661065760;1.058806011
2.661088435;1.057220754
2.661111111;1.055405895
2.661133787;1.053327457
2.661156463;1.050932216
2.661179138;1.048149699
2.661201814;1.044879320
2.661224490;1.040970559
2.661247166;1.036183410
2.661269841;1.030099874
2.661292517;1.021889119
2.661315193;1.009468423
2.661337868;0.984364242
2.661360544;0.515697631
2.661383220;0.610890267
2.661405896;1.136145737
2.661428571;1.606113639
2.661451247;0.485624322
2.661473923;1.902906156
2.661496599;1.341389693
2.661519274;0.104114959
2.661541950;0.101836711
2.661564626;0.099962870
2.661587302;0.098401705
2.661609977;0.097087656
2.661632653;0.095982502
2.661655329;0.095031098
2.661678005;0.094217620
2.661700680;0.093521357
2.661723356;0.092926098
2.661746032;0.092419033
2.661768707;0.091989984
2.661791383;0.091630849
2.661814059;0.091335190
2.661836735;0.091097936
2.661859410;0.090907308
2.661882086;0.090778449
2.661904762;0.090698908
2.661927438;0.090667512
2.661950113;0.090679469
2.661972789;0.090747999
2.661995465;0.090861108
2.662018141;0.091024940
2.662040816;0.091242102
2.662063492;0.091506055
2.662086168;0.091839732
2.662108844;0.092240855
2.662131519;0.092716901
2.662154195;0.093277267
2.662176871;0.093933779
2.662199546;0.094701372
2.662222222;0.095599077
2.662244898;0.096651435
2.662267574;0.097890584
2.662290249;0.099359461
2.662312925;0.101116887
2.662335601;0.103246043
2.662358277;0.105869475
2.662380952;0.109177779
2.662403628;0.113490261
2.662426304;0.119403105
2.662448980;0.128235915
2.662471655;0.144056189
2.662494331;0.209231571
2.662517007;0.964739681
2.662539683;1.003364849
2.662562358;1.018260067
2.662585034;1.027526758
2.662607710;1.034190379
2.662630385;1.039351815
2.662653061;1.043524494
2.662675737;1.046992919
2.662698413;1.049931104
2.662721088;1.052453185
2.662743764;1.054638017
2.662766440;1.056542280
2.662789116;1.058206015
2.662811791;1.059665498
2.662834467;1.060943105
2.662857143;1.062058334
2.662879819;1.063026683
2.662902494;1.063860573
2.662925170;1.064569977
2.662947846;1.065162887
2.662970522;1.065645647
2.662993197;1.066023217
2.663015873;1.066299331
2.663038549;1.066476649
