# index;voltage_out
35541;-0.000108991
35542;-0.000115193
35543;-0.000121057
35544;-0.00012656
35545;-0.00013168
35546;-0.000136399
35547;-0.000140697
35548;-0.000144557
35549;-0.000147965
35550;-0.000150908
35551;-0.000153374
35552;-0.000155353
35553;-0.000156838
35554;-0.000157822
35555;-0.000158303
35556;-0.000158279
35557;-0.000157749
35558;-0.000156715
35559;-0.000155181
35560;-0.000153154
35561;-0.000150641
35562;-0.000147652
35563;-0.000144199
35564;-0.000140294
35565;-0.000135953
35566;-0.000131193
35567;-0.000126033
35568;-0.000120492
35569;-0.000114592
35570;-0.000108355
35571;-0.000101807
35572;-9.49724e-05
35573;-8.78781e-05
35574;-8.05518e-05
35575;-7.30221e-05
35576;-6.53185e-05
35577;-5.7471e-05
35578;-4.95103e-05
35579;-4.14678e-05
35580;-3.33749e-05
35581;-2.52633e-05
35582;-1.7165e-05
35583;-9.11178e-06
35584;-1.13531e-06
35585;6.733e-06
35586;1.44621e-05
35587;2.20217e-05
35588;2.93817e-05
35589;3.65133e-05
35590;4.33881e-05
35591;4.99792e-05
35592;5.62603e-05
35593;6.22066e-05
35594;6.77946e-05
35595;7.30022e-05
35596;7.78087e-05
35597;8.21952e-05
35598;8.61441e-05
35599;8.96398e-05
35600;9.26686e-05
35601;9.52183e-05
35602;9.72789e-05
35603;9.88421e-05
35604;9.99019e-05
35605;0.000100454
35606;0.000100496
35607;0.000100028
35608;9.90522e-05
35609;9.75719e-05
35610;9.55932e-05
35611;9.31241e-05
35612;9.01742e-05
35613;8.67555e-05
35614;8.28813e-05
35615;7.85672e-05
35616;7.38303e-05
35617;6.86894e-05
35618;6.31649e-05
35619;5.72786e-05
35620;5.1054e-05
35621;4.45157e-05
35622;3.76895e-05
35623;3.06026e-05
35624;2.32829e-05
35625;1.57594e-05
35626;8.06171e-06
35627;2.20357e-07
35628;-7.73379e-06
35629;-1.57694e-05
35630;-2.38547e-05
35631;-3.1958e-05
35632;-4.00474e-05
35633;-4.8091e-05
35634;-5.60574e-05
35635;-6.39152e-05
35636;-7.16337e-05
35637;-7.91825e-05
35638;-8.65323e-05
35639;-9.36541e-05
35640;-0.00010052
35641;-0.000107104
35642;-0.000113379
35643;-0.000119322
35644;-0.000124909
35645;-0.000130118
35646;-0.000134929
35647;-0.000139324
35648;-0.000143285
35649;-0.000146798
35650;-0.000149847
35651;-0.000152422
35652;-0.000154512
35653;-0.00015611
35654;-0.000157209
35655;-0.000157805
35656;-0.000157895
35657;-0.00015748
35658;-0.00015656
35659;-0.00015514
35660;-0.000153225
35661;-0.000150822
35662;-0.00014794
35663;-0.000144591
35664;-0.000140788
35665;-0.000136545
35666;-0.000131879
35667;-0.000126808
35668;-0.000121352
35669;-0.000115532
35670;-0.00010937
35671;-0.000102891
35672;-9.61193e-05
35673;-8.9082e-05
35674;-8.18063e-05
35675;-7.43206e-05
35676;-6.66541e-05
35677;-5.8837e-05
35678;-5.08997e-05
35679;-4.28733e-05
35680;-3.47894e-05
35681;-2.66796e-05
35682;-1.85758e-05
35683;-1.05099e-05
35684;-2.51355e-06
35685;5.38176e-06
35686;1.31449e-05
35687;2.07453e-05
35688;2.8153e-05
35689;3.53387e-05
35690;4.2274e-05
35691;4.89316e-05
35692;5.52851e-05
35693;6.13094e-05
35694;6.69806e-05
35695;7.22763e-05
35696;7.71755e-05
35697;8.16588e-05
35698;8.57084e-05
35699;8.93083e-05
35700;9.24441e-05
35701;9.51035e-05
35702;9.72759e-05
35703;9.89527e-05
35704;0.000100127
35705;0.000100795
35706;0.000100953
35707;0.000100601
35708;9.974e-05
35709;9.83738e-05
35710;9.65078e-05
35711;9.41493e-05
35712;9.13078e-05
35713;8.79945e-05
35714;8.42226e-05
35715;8.00072e-05
35716;7.53648e-05
35717;7.03141e-05
35718;6.4875e-05
35719;5.9069e-05
35720;5.29193e-05
35721;4.64502e-05
35722;3.96873e-05
35723;3.26574e-05
35724;2.53882e-05
35725;1.79086e-05
35726;1.02481e-05
35727;2.43686e-06
35728;-5.49419e-06
35729;-1.35138e-05
35730;-2.15905e-05
35731;-2.96923e-05
35732;-3.77874e-05
35733;-4.5844e-05
35734;-5.38305e-05
35735;-6.17155e-05
35736;-6.94681e-05
35737;-7.70579e-05
35738;-8.44553e-05
35739;-9.16312e-05
35740;-9.85577e-05
35741;-0.000105208
35742;-0.000111555
35743;-0.000117575
35744;-0.000123245
35745;-0.000128542
35746;-0.000133445
35747;-0.000137936
35748;-0.000141997
35749;-0.000145613
35750;-0.000148768
35751;-0.000151452
35752;-0.000153653
35753;-0.000155364
35754;-0.000156576
35755;-0.000157287
35756;-0.000157492
35757;-0.000157192
35758;-0.000156387
35759;-0.00015508
35760;-0.000153277
35761;-0.000150984
35762;-0.00014821
35763;-0.000144967
35764;-0.000141266
35765;-0.000137122
35766;-0.00013255
35767;-0.00012757
35768;-0.0001222
35769;-0.000116461
35770;-0.000110375
35771;-0.000103966
35772;-9.72588e-05
35773;-9.02798e-05
35774;-8.30561e-05
35775;-7.56159e-05
35776;-6.79882e-05
35777;-6.0203e-05
35778;-5.22906e-05
35779;-4.42821e-05
35780;-3.62088e-05
35781;-2.81024e-05
35782;-1.99948e-05
35783;-1.19178e-05
35784;-3.90317e-06
35785;4.01753e-06
35786;1.18131e-05
35787;1.94529e-05
35788;2.69066e-05
35789;3.4145e-05
35790;4.11394e-05
35791;4.78622e-05
35792;5.42868e-05
35793;6.03878e-05
35794;6.61411e-05
35795;7.15238e-05
35796;7.65147e-05
35797;8.10939e-05
35798;8.52433e-05
35799;8.89465e-05
35800;9.21889e-05
35801;9.49574e-05
35802;9.72412e-05
35803;9.90311e-05
35804;0.00010032
35805;0.000101103
35806;0.000101377
35807;0.000101141
35808;0.000100395
35809;9.91437e-05
35810;9.73907e-05
35811;9.51434e-05
35812;9.24107e-05
35813;8.92036e-05
35814;8.55347e-05
35815;8.14188e-05
35816;7.6872e-05
35817;7.19124e-05
35818;6.65598e-05
35819;6.08354e-05
35820;5.47619e-05
35821;4.83633e-05
35822;4.16649e-05
35823;3.46935e-05
35824;2.74763e-05
35825;2.00422e-05
35826;1.24203e-05
35827;4.64084e-06
35828;-3.26552e-06
35829;-1.12676e-05
35830;-1.93339e-05
35831;-2.74325e-05
35832;-3.55318e-05
35833;-4.35997e-05
35834;-5.16047e-05
35835;-5.95153e-05
35836;-6.73005e-05
35837;-7.49298e-05
35838;-8.23732e-05
35839;-8.96018e-05
35840;-9.65872e-05
35841;-0.000103302
35842;-0.00010972
35843;-0.000115817
35844;-0.000121568
35845;-0.000126951
35846;-0.000131946
35847;-0.000136532
35848;-0.000140692
35849;-0.00014441
35850;-0.000147671
35851;-0.000150463
35852;-0.000152775
35853;-0.000154597
35854;-0.000155924
35855;-0.000156749
35856;-0.000157069
35857;-0.000156884
35858;-0.000156193
35859;-0.000155
35860;-0.000153309
35861;-0.000151127
35862;-0.000148462
35863;-0.000145325
35864;-0.000141726
35865;-0.000137682
35866;-0.000133207
35867;-0.000128318
35868;-0.000123035
35869;-0.000117378
35870;-0.000111369
35871;-0.000105032
35872;-9.83903e-05
35873;-9.1471e-05
35874;-8.43008e-05
35875;-7.69076e-05
35876;-6.93203e-05
35877;-6.15685e-05
35878;-5.36826e-05
35879;-4.56935e-05
35880;-3.76325e-05
35881;-2.95312e-05
35882;-2.14214e-05
35883;-1.3335e-05
35884;-5.3037e-06
35885;2.64079e-06
35886;1.04672e-05
35887;1.81448e-05
35888;2.56431e-05
35889;3.29327e-05
35890;3.99847e-05
35891;4.67714e-05
35892;5.32658e-05
35893;5.94422e-05
35894;6.52763e-05
35895;7.0745e-05
35896;7.58265e-05
35897;8.05007e-05
35898;8.47491e-05
35899;8.8555e-05
35900;9.1903e-05
35901;9.47801e-05
35902;9.71748e-05
35903;9.90776e-05
35904;0.000100481
35905;0.000101379
35906;0.000101769
35907;0.000101649
35908;0.000101019
35909;9.98815e-05
35910;9.82419e-05
35911;9.61062e-05
35912;9.3483e-05
35913;9.03827e-05
35914;8.68176e-05
35915;8.28019e-05
35916;7.83516e-05
35917;7.34842e-05
35918;6.82193e-05
35919;6.25775e-05
35920;5.65814e-05
35921;5.02546e-05
35922;4.36223e-05
35923;3.67106e-05
35924;2.9547e-05
35925;2.21598e-05
35926;1.45781e-05
35927;6.832e-06
35928;-1.04805e-06
35929;-9.03094e-06
35930;-1.70852e-05
35931;-2.51791e-05
35932;-3.32808e-05
35933;-4.13585e-05
35934;-4.93804e-05
35935;-5.7315e-05
35936;-6.51311e-05
35937;-7.27983e-05
35938;-8.02864e-05
35939;-8.75661e-05
35940;-9.4609e-05
35941;-0.000101388
35942;-0.000107875
35943;-0.000114047
35944;-0.000119878
35945;-0.000125347
35946;-0.000130432
35947;-0.000135112
35948;-0.00013937
35949;-0.00014319
35950;-0.000146556
35951;-0.000149456
35952;-0.000151878
35953;-0.000153812
35954;-0.000155252
35955;-0.000156191
35956;-0.000156626
35957;-0.00015655
35958;-0.00015598
35959;-0.000154901
35960;-0.000153323
35961;-0.000151252
35962;-0.000148696
35963;-0.000145665
35964;-0.00014217
35965;-0.000138226
35966;-0.000133848
35967;-0.000129052
35968;-0.000123857
35969;-0.000118283
35970;-0.000112352
35971;-0.000106088
35972;-9.95134e-05
35973;-9.26553e-05
35974;-8.554e-05
35975;-7.81953e-05
35976;-7.06498e-05
35977;-6.29331e-05
35978;-5.50753e-05
35979;-4.71073e-05
35980;-3.90602e-05
35981;-3.09655e-05
35982;-2.28552e-05
35983;-1.4761e-05
35984;-6.71469e-06
35985;1.25197e-06
35986;9.10765e-06
35987;1.68214e-05
35988;2.43628e-05
35989;3.17021e-05
35990;3.88104e-05
35991;4.56594e-05
35992;5.22223e-05
35993;5.8473e-05
35994;6.43867e-05
35995;6.99401e-05
35996;7.51112e-05
35997;7.98795e-05
35998;8.42261e-05
35999;8.81337e-05
36000;9.15869e-05
36001;9.4572e-05
36002;9.7077e-05
36003;9.90922e-05
36004;0.00010061
36005;0.000101623
36006;0.000102128
36007;0.000102124
36008;0.00010161
36009;0.000100587
36010;9.90614e-05
36011;9.70378e-05
36012;9.45245e-05
36013;9.15317e-05
36014;8.80711e-05
36015;8.41565e-05
36016;7.98036e-05
36017;7.50294e-05
36018;6.98532e-05
36019;6.42952e-05
36020;5.83777e-05
36021;5.21241e-05
36022;4.5559e-05
36023;3.87086e-05
36024;3.16e-05
36025;2.42612e-05
36026;1.67213e-05
36027;9.01009e-06
36028;1.15794e-06
36029;-6.80414e-06
36030;-1.48448e-05
36031;-2.29323e-05
36032;-3.10348e-05
36033;-3.91205e-05
36034;-4.71577e-05
36035;-5.51146e-05
36036;-6.29603e-05
36037;-7.06637e-05
36038;-7.81949e-05
36039;-8.55244e-05
36040;-9.26234e-05
36041;-9.94642e-05
36042;-0.00010602
36043;-0.000112266
36044;-0.000118176
36045;-0.000123729
36046;-0.000128903
36047;-0.000133677
36048;-0.000138032
36049;-0.000141953
36050;-0.000145423
36051;-0.00014843
36052;-0.000150961
36053;-0.000153007
36054;-0.00015456
36055;-0.000155613
36056;-0.000156163
36057;-0.000156208
36058;-0.000155747
36059;-0.000154782
36060;-0.000153317
36061;-0.000151357
36062;-0.000148911
36063;-0.000145987
36064;-0.000142597
36065;-0.000138754
36066;-0.000134473
36067;-0.00012977
36068;-0.000124665
36069;-0.000119175
36070;-0.000113324
36071;-0.000107134
36072;-0.000100628
36073;-9.38323e-05
36074;-8.67733e-05
36075;-7.94785e-05
36076;-7.19764e-05
36077;-6.42963e-05
36078;-5.64682e-05
36079;-4.85228e-05
36080;-4.04912e-05
36081;-3.2405e-05
36082;-2.42957e-05
36083;-1.61953e-05
36084;-8.13568e-06
36085;-1.48465e-07
36086;7.73487e-06
36087;1.54833e-05
36088;2.30662e-05
36089;3.04537e-05
36090;3.76167e-05
36091;4.45269e-05
36092;5.11568e-05
36093;5.74804e-05
36094;6.34726e-05
36095;6.91097e-05
36096;7.43693e-05
36097;7.92306e-05
36098;8.36744e-05
36099;8.76831e-05
36100;9.12407e-05
36101;9.43331e-05
36102;9.69481e-05
36103;9.90752e-05
36104;0.000100706
36105;0.000101834
36106;0.000102455
36107;0.000102567
36108;0.000102168
36109;0.000101261
36110;9.98493e-05
36111;9.79381e-05
36112;9.55354e-05
36113;9.26505e-05
36114;8.92952e-05
36115;8.54825e-05
36116;8.12278e-05
36117;7.65479e-05
36118;7.14613e-05
36119;6.59883e-05
36120;6.01507e-05
36121;5.39714e-05
36122;4.7475e-05
36123;4.06873e-05
36124;3.36351e-05
36125;2.63462e-05
36126;1.88496e-05
36127;1.11748e-05
36128;3.35219e-06
36129;-4.58746e-06
36130;-1.26128e-05
36131;-2.06923e-05
36132;-2.8794e-05
36133;-3.68861e-05
36134;-4.49369e-05
36135;-5.29147e-05
36136;-6.07881e-05
36137;-6.85264e-05
36138;-7.60992e-05
36139;-8.34768e-05
36140;-9.06305e-05
36141;-9.75322e-05
36142;-0.000104155
36143;-0.000110473
36144;-0.000116462
36145;-0.000122098
36146;-0.000127359
36147;-0.000132226
36148;-0.000136678
36149;-0.000140699
36150;-0.000144273
36151;-0.000147386
36152;-0.000150026
36153;-0.000152183
36154;-0.000153848
36155;-0.000155015
36156;-0.00015568
36157;-0.00015584
36158;-0.000155494
36159;-0.000154643
36160;-0.000153292
36161;-0.000151444
36162;-0.000149108
36163;-0.000146291
36164;-0.000143006
36165;-0.000139265
36166;-0.000135082
36167;-0.000130474
36168;-0.000125459
36169;-0.000120055
36170;-0.000114284
36171;-0.000108169
36172;-0.000101733
36173;-9.50015e-05
36174;-8.80003e-05
36175;-8.07569e-05
36176;-7.32997e-05
36177;-6.56577e-05
36178;-5.78609e-05
36179;-4.99398e-05
36180;-4.19253e-05
36181;-3.3849e-05
36182;-2.57425e-05
36183;-1.76376e-05
36184;-9.5662e-06
36185;-1.56006e-06
36186;6.34933e-06
36187;1.41308e-05
36188;2.17537e-05
36189;2.9188e-05
36190;3.64042e-05
36191;4.3374e-05
36192;5.00697e-05
36193;5.64649e-05
36194;6.25343e-05
36195;6.82539e-05
36196;7.3601e-05
36197;7.85544e-05
36198;8.30945e-05
36199;8.72034e-05
36200;9.08646e-05
36201;9.40637e-05
36202;9.6788e-05
36203;9.90268e-05
36204;0.000100771
36205;0.000102014
36206;0.00010275
36207;0.000102978
36208;0.000102695
36209;0.000101903
36210;0.000100605
36211;9.88072e-05
36212;9.65154e-05
36213;9.37392e-05
36214;9.04897e-05
36215;8.67798e-05
36216;8.26241e-05
36217;7.80394e-05
36218;7.30436e-05
36219;6.76567e-05
36220;6.19e-05
36221;5.57964e-05
36222;4.937e-05
36223;4.26463e-05
36224;3.56519e-05
36225;2.84145e-05
36226;2.09627e-05
36227;1.3326e-05
36228;5.53442e-06
36229;-2.38119e-06
36230;-1.03897e-05
36231;-1.84594e-05
36232;-2.65587e-05
36233;-3.46556e-05
36234;-4.27184e-05
36235;-5.07153e-05
36236;-5.8615e-05
36237;-6.63865e-05
36238;-7.39993e-05
36239;-8.14237e-05
36240;-8.86306e-05
36241;-9.55918e-05
36242;-0.00010228
36243;-0.00010867
36244;-0.000114735
36245;-0.000120453
36246;-0.000125801
36247;-0.000130759
36248;-0.000135307
36249;-0.000139427
36250;-0.000143104
36251;-0.000146323
36252;-0.000149071
36253;-0.000151339
36254;-0.000153117
36255;-0.000154398
36256;-0.000155177
36257;-0.000155452
36258;-0.00015522
36259;-0.000154484
36260;-0.000153246
36261;-0.000151511
36262;-0.000149285
36263;-0.000146577
36264;-0.000143398
36265;-0.000139759
36266;-0.000135676
36267;-0.000131163
36268;-0.000126239
36269;-0.000120922
36270;-0.000115233
36271;-0.000109194
36272;-0.000102829
36273;-9.61625e-05
36274;-8.92205e-05
36275;-8.203e-05
36276;-7.46191e-05
36277;-6.70169e-05
36278;-5.92529e-05
36279;-5.13576e-05
36280;-4.33619e-05
36281;-3.52972e-05
36282;-2.7195e-05
36283;-1.90873e-05
36284;-1.10058e-05
36285;-2.98237e-06
36286;4.95147e-06
36287;1.27644e-05
36288;2.04258e-05
36289;2.79052e-05
36290;3.51733e-05
36291;4.22013e-05
36292;4.89614e-05
36293;5.54269e-05
36294;6.15723e-05
36295;6.73732e-05
36296;7.28066e-05
36297;7.78511e-05
36298;8.24866e-05
36299;8.66948e-05
36300;9.04589e-05
36301;9.37641e-05
36302;9.65972e-05
36303;9.8947e-05
36304;0.000100804
36305;0.000102161
36306;0.000103013
36307;0.000103356
36308;0.000103189
36309;0.000102513
36310;0.00010133
36311;9.9645e-05
36312;9.74646e-05
36313;9.47976e-05
36314;9.16547e-05
36315;8.80482e-05
36316;8.39925e-05
36317;7.95038e-05
36318;7.45998e-05
36319;6.93001e-05
36320;6.36256e-05
36321;5.75989e-05
36322;5.12438e-05
36323;4.45855e-05
36324;3.76504e-05
36325;3.04659e-05
36326;2.30604e-05
36327;1.54632e-05
36328;7.70436e-06
36329;-1.85614e-07
36330;-8.17555e-06
36331;-1.6234e-05
36332;-2.43291e-05
36333;-3.24292e-05
36334;-4.05023e-05
36335;-4.85168e-05
36336;-5.64411e-05
36337;-6.42443e-05
36338;-7.18956e-05
36339;-7.93652e-05
36340;-8.66239e-05
36341;-9.36432e-05
36342;-0.000100396
36343;-0.000106855
36344;-0.000112996
36345;-0.000118795
36346;-0.000124229
36347;-0.000129277
36348;-0.00013392
36349;-0.000138139
36350;-0.000141917
36351;-0.000145241
36352;-0.000148098
36353;-0.000150475
36354;-0.000152365
36355;-0.00015376
36356;-0.000154653
36357;-0.000155043
36358;-0.000154927
36359;-0.000154305
36360;-0.000153181
36361;-0.000151558
36362;-0.000149443
36363;-0.000146844
36364;-0.000143771
36365;-0.000140236
36366;-0.000136253
36367;-0.000131836
36368;-0.000127004
36369;-0.000121775
36370;-0.000116169
36371;-0.000110208
36372;-0.000103915
36373;-9.7315e-05
36374;-9.04335e-05
36375;-8.32974e-05
36376;-7.59344e-05
36377;-6.83733e-05
36378;-6.06437e-05
36379;-5.27759e-05
36380;-4.48006e-05
36381;-3.67491e-05
36382;-2.8653e-05
36383;-2.0544e-05
36384;-1.2454e-05
36385;-4.41492e-06
36386;3.54174e-06
36387;1.13846e-05
36388;1.90828e-05
36389;2.66059e-05
36390;3.39243e-05
36391;4.10091e-05
36392;4.78322e-05
36393;5.43668e-05
36394;6.05868e-05
36395;6.64679e-05
36396;7.19866e-05
36397;7.7121e-05
36398;8.1851e-05
36399;8.61576e-05
36400;9.00239e-05
36401;9.34344e-05
36402;9.63758e-05
36403;9.88362e-05
36404;0.000100806
36405;0.000102277
36406;0.000103244
36407;0.000103703
36408;0.000103652
36409;0.000103091
36410;0.000102023
36411;0.000100451
36412;9.8383e-05
36413;9.58257e-05
36414;9.27899e-05
36415;8.92876e-05
36416;8.53328e-05
36417;8.0941e-05
36418;7.61299e-05
36419;7.09184e-05
36420;6.53273e-05
36421;5.93786e-05
36422;5.30961e-05
36423;4.65046e-05
36424;3.96302e-05
36425;3.25e-05
36426;2.51424e-05
36427;1.75863e-05
36428;9.86172e-06
36429;1.999e-06
36430;-5.97079e-06
36431;-1.40162e-05
36432;-2.21057e-05
36433;-3.02072e-05
36434;-3.82891e-05
36435;-4.63195e-05
36436;-5.42669e-05
36437;-6.21001e-05
36438;-6.97884e-05
36439;-7.73017e-05
36440;-8.46107e-05
36441;-9.16866e-05
36442;-9.8502e-05
36443;-0.00010503
36444;-0.000111246
36445;-0.000117124
36446;-0.000122643
36447;-0.00012778
36448;-0.000132517
36449;-0.000136833
36450;-0.000140713
36451;-0.000144142
36452;-0.000147105
36453;-0.000149593
36454;-0.000151594
36455;-0.000153102
36456;-0.00015411
36457;-0.000154614
36458;-0.000154613
36459;-0.000154106
36460;-0.000153096
36461;-0.000151586
36462;-0.000149583
36463;-0.000147093
36464;-0.000144127
36465;-0.000140696
36466;-0.000136813
36467;-0.000132494
36468;-0.000127754
36469;-0.000122614
36470;-0.000117092
36471;-0.00011121
36472;-0.000104991
36473;-9.84585e-05
36474;-9.1639e-05
36475;-8.45586e-05
36476;-7.72449e-05
36477;-6.97266e-05
36478;-6.2033e-05
36479;-5.41942e-05
36480;-4.62409e-05
36481;-3.82042e-05
36482;-3.01158e-05
36483;-2.20072e-05
36484;-1.39105e-05
36485;-5.85728e-06
36486;2.1206e-06
36487;9.99178e-06
36488;1.77253e-05
36489;2.52905e-05
36490;3.26578e-05
36491;3.97979e-05
36492;4.66826e-05
36493;5.32848e-05
36494;5.95783e-05
36495;6.55383e-05
36496;7.11411e-05
36497;7.63645e-05
36498;8.11879e-05
36499;8.55921e-05
36500;8.95597e-05
36501;9.3075e-05
36502;9.61239e-05
36503;9.86944e-05
36504;0.000100776
36505;0.000102361
36506;0.000103443
36507;0.000104018
36508;0.000104083
36509;0.000103638
36510;0.000102684
36511;0.000101227
36512;9.92705e-05
36513;9.68235e-05
36514;9.38955e-05
36515;9.04981e-05
36516;8.66448e-05
36517;8.2351e-05
36518;7.76336e-05
36519;7.25114e-05
36520;6.70048e-05
36521;6.11355e-05
36522;5.49268e-05
36523;4.84034e-05
36524;4.15911e-05
36525;3.45167e-05
36526;2.72084e-05
36527;1.9695e-05
36528;1.20062e-05
36529;4.17236e-06
36530;-3.77566e-06
36531;-1.18065e-05
36532;-1.98886e-05
36533;-2.799e-05
36534;-3.60789e-05
36535;-4.41236e-05
36536;-5.20924e-05
36537;-5.99541e-05
36538;-6.76778e-05
36539;-7.52334e-05
36540;-8.25911e-05
36541;-8.97224e-05
36542;-9.65992e-05
36543;-0.000103195
36544;-0.000109483
36545;-0.00011544
36546;-0.000121043
36547;-0.000126269
36548;-0.000131098
36549;-0.000135511
36550;-0.000139491
36551;-0.000143024
36552;-0.000146094
36553;-0.000148691
36554;-0.000150803
36555;-0.000152423
36556;-0.000153545
36557;-0.000154164
36558;-0.000154278
36559;-0.000153887
36560;-0.000152991
36561;-0.000151594
36562;-0.000149702
36563;-0.000147322
36564;-0.000144464
36565;-0.000141137
36566;-0.000137356
36567;-0.000133135
36568;-0.00012849
36569;-0.000123439
36570;-0.000118002
36571;-0.0001122
36572;-0.000106056
36573;-9.95927e-05
36574;-9.28365e-05
36575;-8.58133e-05
36576;-7.85504e-05
36577;-7.10764e-05
36578;-6.34203e-05
36579;-5.56121e-05
36580;-4.76824e-05
36581;-3.96622e-05
36582;-3.1583e-05
36583;-2.34765e-05
36584;-1.53746e-05
36585;-7.309e-06
36586;6.8848e-07
36587;8.58637e-06
36588;1.63536e-05
36589;2.39594e-05
36590;3.1374e-05
36591;3.8568e-05
36592;4.55129e-05
36593;5.21814e-05
36594;5.85471e-05
36595;6.45848e-05
36596;7.02706e-05
36597;7.55819e-05
36598;8.04977e-05
36599;8.49987e-05
36600;8.90668e-05
36601;9.26859e-05
36602;9.58418e-05
36603;9.85219e-05
36604;0.000100716
36605;0.000102414
36606;0.000103611
36607;0.000104301
36608;0.000104481
36609;0.000104152
36610;0.000103314
36611;0.000101971
36612;0.000100127
36613;9.77909e-05
36614;9.49713e-05
36615;9.16795e-05
36616;8.79286e-05
36617;8.37335e-05
36618;7.91108e-05
36619;7.4079e-05
36620;6.8658e-05
36621;6.28692e-05
36622;5.67357e-05
36623;5.02817e-05
36624;4.35328e-05
36625;3.65158e-05
36626;2.92583e-05
36627;2.17891e-05
36628;1.41376e-05
36629;6.3342e-06
36630;-1.59045e-06
36631;-9.60507e-06
36632;-1.76781e-05
36633;-2.57777e-05
36634;-3.38721e-05
36635;-4.19295e-05
36636;-4.99181e-05
36637;-5.78067e-05
36638;-6.55643e-05
36639;-7.31605e-05
36640;-8.05656e-05
36641;-8.77506e-05
36642;-9.46875e-05
36643;-0.000101349
36644;-0.00010771
36645;-0.000113744
36646;-0.000119429
36647;-0.000124742
36648;-0.000129663
36649;-0.000134172
36650;-0.000138252
36651;-0.000141888
36652;-0.000145064
36653;-0.000147769
36654;-0.000149992
36655;-0.000151725
36656;-0.000152961
36657;-0.000153694
36658;-0.000153923
36659;-0.000153647
36660;-0.000152865
36661;-0.000151582
36662;-0.000149802
36663;-0.000147533
36664;-0.000144782
36665;-0.000141561
36666;-0.000137882
36667;-0.00013376
36668;-0.00012921
36669;-0.00012425
36670;-0.000118899
36671;-0.000113178
36672;-0.00010711
36673;-0.000100717
36674;-9.40257e-05
36675;-8.7061e-05
36676;-7.98504e-05
36677;-7.24221e-05
36678;-6.48051e-05
36679;-5.70291e-05
36680;-4.91246e-05
36681;-4.11225e-05
36682;-3.30542e-05
36683;-2.49514e-05
36684;-1.6846e-05
36685;-8.7696e-06
36686;-7.54158e-07
36687;7.16883e-06
36688;1.49682e-05
36689;2.26131e-05
36690;3.00735e-05
36691;3.73198e-05
36692;4.43236e-05
36693;5.10571e-05
36694;5.74936e-05
36695;6.36077e-05
36696;6.93753e-05
36697;7.47734e-05
36698;7.97808e-05
36699;8.43774e-05
36700;8.85452e-05
36701;9.22676e-05
36702;9.55298e-05
36703;9.83189e-05
36704;0.000100624
36705;0.000102435
36706;0.000103747
36707;0.000104552
36708;0.000104849
36709;0.000104635
36710;0.000103912
36711;0.000102683
36712;0.000100953
36713;9.87278e-05
36714;9.60172e-05
36715;9.28317e-05
36716;8.91839e-05
36717;8.50884e-05
36718;8.05614e-05
36719;7.5621e-05
36720;7.02867e-05
36721;6.45796e-05
36722;5.85225e-05
36723;5.21392e-05
36724;4.54552e-05
36725;3.84968e-05
36726;3.12916e-05
36727;2.38681e-05
36728;1.62556e-05
36729;8.48423e-06
36730;5.84573e-07
36731;-7.41219e-06
36732;-1.54746e-05
36733;-2.35708e-05
36734;-3.1669e-05
36735;-3.97373e-05
36736;-4.77441e-05
36737;-5.5658e-05
36738;-6.34479e-05
36739;-7.10832e-05
36740;-7.85342e-05
36741;-8.57716e-05
36742;-9.27671e-05
36743;-9.94935e-05
36744;-0.000105924
36745;-0.000112035
36746;-0.000117801
36747;-0.0001232
36748;-0.000128212
36749;-0.000132816
36750;-0.000136995
36751;-0.000140733
36752;-0.000144015
36753;-0.000146828
36754;-0.000149162
36755;-0.000151007
36756;-0.000152356
36757;-0.000153204
36758;-0.000153548
36759;-0.000153386
36760;-0.000152719
36761;-0.00015155
36762;-0.000149882
36763;-0.000147723
36764;-0.000145081
36765;-0.000141966
36766;-0.000138391
36767;-0.000134368
36768;-0.000129914
36769;-0.000125045
36770;-0.000119782
36771;-0.000114143
36772;-0.000108152
36773;-0.000101832
36774;-9.52061e-05
36775;-8.83014e-05
36776;-8.11445e-05
36777;-7.37635e-05
36778;-6.6187e-05
36779;-5.84447e-05
36780;-5.0567e-05
36781;-4.25847e-05
36782;-3.4529e-05
36783;-2.64315e-05
36784;-1.83241e-05
36785;-1.02387e-05
36786;-2.20687e-06
36787;5.73961e-06
36788;1.35695e-05
36789;2.12519e-05
36790;2.87566e-05
36791;3.60539e-05
36792;4.3115e-05
36793;4.9912e-05
36794;5.64181e-05
36795;6.26075e-05
36796;6.84557e-05
36797;7.39395e-05
36798;7.90372e-05
36799;8.37287e-05
36800;8.79953e-05
36801;9.18201e-05
36802;9.5188e-05
36803;9.80855e-05
36804;0.000100501
36805;0.000102426
36806;0.000103851
36807;0.000104772
36808;0.000105184
36809;0.000105086
36810;0.000104479
36811;0.000103365
36812;0.000101748
36813;9.96343e-05
36814;9.70332e-05
36815;9.39546e-05
36816;9.04107e-05
36817;8.64156e-05
36818;8.19853e-05
36819;7.71372e-05
36820;7.18907e-05
36821;6.62665e-05
36822;6.0287e-05
36823;5.39758e-05
36824;4.73579e-05
36825;4.04597e-05
36826;3.33083e-05
36827;2.5932e-05
36828;1.836e-05
36829;1.06222e-05
36830;2.74911e-06
36831;-5.22817e-06
36832;-1.32782e-05
36833;-2.13694e-05
36834;-2.94697e-05
36835;-3.75475e-05
